Brand,Product Name,Category,Sub-CAT,Branch,Customers,Month,Month No.,year,Sum of Volum(Kg),Number of Box,Sum of Value ($)
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Isfahan,B2C,October,10,2022,20.37037037,4.074074074,19.64153926
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,October,10,2022,28.51851852,5.703703704,19.71349365
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Ahvaz,B2B,October,10,2022,0.185185185,0.037037037,0.170049383
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Ahvaz,B2C,October,10,2022,79.25925926,15.85185185,73.65621136
Kalleh,FRESH YOGURT 1.5% FAT 125 gr, ,Set Yogurt-Low Fat,Ahvaz,B2W,October,10,2022,47.96296296,9.592592593,43.16666667
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Hamedan,B2C,October,10,2022,9.259259259,1.851851852,8.48011716
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Hamedan,B2W,October,10,2022,5.555555556,1.111111111,4.954444444
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,October,10,2022,72.03703704,14.40740741,68.30788654
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2W,October,10,2022,3.703703704,0.740740741,3.333333333
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2W,October,10,2022,16.66666667,3.333333333,14.99740741
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,October,10,2022,181.4814815,36.2962963,171.6997138
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2W,October,10,2022,426.6666667,85.33333333,384.0
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2W,October,10,2022,9.259259259,1.851851852,8.333333333
Kalleh,FRESH YOGURT 1.5% FAT 125 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2W,October,10,2022,47.96296296,9.592592593,43.14851852
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Karaj,B2C,October,10,2022,78.60185185,13.43621399,69.99289588
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Karaj,B2W,October,10,2022,73.64259259,12.58847737,61.93518519
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Karaj,B2W,October,10,2022,8.233333333,1.407407407,6.924444444
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tabriz,B2C,October,10,2022,34.88333333,5.962962963,30.97356378
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Arak,B2C,October,10,2022,89.05,15.22222222,78.52261862
Kalleh,FRESH YOGURT 1.5% FAT 650 gr, ,Set Yogurt-Low Fat,Arak, ,October,10,2022,21.04074074,3.596707819,17.34851852
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Isfahan,B2C,October,10,2022,289.6833333,49.51851852,260.1763558
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Isfahan,B2W,October,10,2022,389.1333333,66.51851852,327.2711111
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Isfahan,B2W,October,10,2022,119.6,20.44444444,98.86814815
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,October,10,2022,248.7333333,42.51851852,217.5159028
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2W,October,10,2022,135.2,23.11111111,113.7066667
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2W,October,10,2022,131.5166667,22.48148148,109.3959259
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Ahvaz,B2B,October,10,2022,0.216666667,0.037037037,0.186814815
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Ahvaz,B2C,October,10,2022,97.5,16.66666667,84.72679605
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Hamedan,B2B,October,10,2022,0.216666667,0.037037037,0.187654321
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Hamedan,B2C,October,10,2022,28.81666667,4.925925926,24.9613043
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Mashhad,B2C,October,10,2022,22.77407407,3.893004115,25.6201037
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Mashhad,B2W,October,10,2022,16.9,2.888888889,13.96185185
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Mashhad,B2M,October,10,2022,1.877777778,0.320987654,2.234074074
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Arak,B2C,October,10,2022,47.45,8.111111111,45.54938272
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Arak,B2M,October,10,2022,34.01666667,5.814814815,31.4942
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Arak,B2W,October,10,2022,21.06481481,3.600823045,19.37609877
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2C,October,10,2022,1.42037037,0.242798354,1.369382716
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2M,October,10,2022,5.127777778,0.87654321,5.275037037
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2W,October,10,2022,0.216666667,0.037037037,0.200444444
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,October,10,2022,92.70925926,15.84773663,82.4377544
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2W,October,10,2022,8.45,1.444444444,7.106666667
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,October,10,2022,161.1037037,27.53909465,143.8282951
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2W,October,10,2022,41.81666667,7.148148148,35.16074074
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2B,October,10,2022,0.312962963,0.053497942,0.328641975
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,October,10,2022,156.2888889,26.71604938,170.0376938
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2W,October,10,2022,16.9,2.888888889,16.22407407
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2M,October,10,2022,15.57592593,2.66255144,17.632
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Mashhad,B2C,October,10,2022,50.87777778,6.694444444,65.82826914
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Mashhad,B2W,October,10,2022,42.5037037,5.592592593,46.30666667
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Mashhad,B2M,October,10,2022,3.096296296,0.407407407,4.231604938
,, ,,,,October,10,2022,,1.092592593,0.0
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Arak,B2M,October,10,2022,6.614814815,0.87037037,7.728888889
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Arak,B2W,October,10,2022,5.137037037,0.675925926,6.083333333
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2C,October,10,2022,39.97037037,5.259259259,49.08641975
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2M,October,10,2022,16.74814815,2.203703704,21.74320988
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2W,October,10,2022,3.659259259,0.481481481,4.333333333
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,October,10,2022,134.6185185,17.71296296,164.9443062
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2M,October,10,2022,4.362962963,0.574074074,5.616493827
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Karaj,B2B,October,10,2022,42.96296296,5.37037037,52.99147188
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Karaj,B2C,October,10,2022,744.2222222,93.02777778,919.571289
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Karaj,B2W,October,10,2022,1672.296296,209.037037,2027.659259
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Karaj,B2W,October,10,2022,634.6666667,79.33333333,769.5333333
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tabriz,B2B,October,10,2022,17.48148148,2.185185185,21.00635995
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tabriz,B2C,October,10,2022,452.0740741,56.50925926,557.6648871
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tabriz,B2W,October,10,2022,149.3333333,18.66666667,179.6655556
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Arak,B2C,October,10,2022,287.7037037,35.96296296,355.3552932
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Arak,B2W,October,10,2022,604.4444444,75.55555556,718.3025926
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Isfahan,B2B,October,10,2022,382.8148148,47.85185185,478.4972796
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Isfahan,B2C,October,10,2022,1587.851852,198.4814815,1991.943484
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Isfahan,B2W,October,10,2022,1160.0,145.0,1405.365556
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Isfahan,B2W,October,10,2022,1941.62963,242.7037037,2328.765556
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Shiraz,B2B,October,10,2022,16.2962963,2.037037037,20.07346227
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Shiraz,B2C,October,10,2022,219.2592593,27.40740741,269.3794056
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Shiraz,B2W,October,10,2022,328.8888889,41.11111111,395.9437037
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Shiraz,B2W,October,10,2022,347.2592593,43.40740741,414.2385185
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Ahvaz,B2B,October,10,2022,251.2592593,31.40740741,306.9432046
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Ahvaz,B2C,October,10,2022,4279.111111,534.8888889,5133.62185
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Ahvaz,B2W,October,10,2022,2766.222222,345.7777778,3354.044444
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Ahvaz,B2W,October,10,2022,3668.296296,458.537037,4210.877778
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Amol,B2B,October,10,2022,5.925925926,0.740740741,7.407407407
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Amol,B2C,October,10,2022,1268.148148,158.5185185,1501.533333
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,1081.185185,135.1481481,1310.937037
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,1019.259259,127.4074074,1237.092593
Kalleh,Seven Yogurt 2Kg 5%  4Pc,,Stirred Yogurt,Mashhad,B2C,October,10,2022,616.8888889,77.11111111,756.9566503
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Mashhad,B2W,October,10,2022,459.2592593,57.40740741,556.8014815
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Hamedan,B2B,October,10,2022,162.6666667,20.33333333,203.2964056
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Hamedan,B2C,October,10,2022,473.7777778,59.22222222,580.0810831
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Hamedan,B2W,October,10,2022,505.7777778,63.22222222,611.3388889
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Mashhad,B2B,October,10,2022,79.77777778,9.972222222,113.0185185
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Mashhad,B2C,October,10,2022,524.6666667,65.58333333,732.7569877
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Mashhad,B2M,October,10,2022,223.037037,27.87962963,305.185679
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Arak,B2B,October,10,2022,8.148148148,1.018518519,10.29382716
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Arak,B2C,October,10,2022,108.6666667,13.58333333,136.4755605
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Arak,B2M,October,10,2022,168.5925926,21.07407407,199.7980444
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Arak,B2W,October,10,2022,166.1481481,20.76851852,201.3908642
 ,, ,,,,October,10,2022,,1.972222222,19.93259259
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,68.14814815,8.518518519,80.31259259
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Amol,B2M,October,10,2022,16.96296296,2.12037037,22.32325926
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,5.777777778,0.722222222,7.183703704
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2B,October,10,2022,95.11111111,11.88888889,118.7888889
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2C,October,10,2022,1923.407407,240.4259259,2422.967407
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,288.0,36.0,349.2
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,267.8518519,33.48148148,324.7162963
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2B,October,10,2022,112.0,14.0,139.1851852
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2C,October,10,2022,3936.888889,492.1111111,4950.090516
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,3891.259259,486.4074074,4718.151852
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,168.0,21.0,203.7
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,674.3703704,84.2962963,817.4981481
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Shiraz,B2C,October,10,2022,0.222222222,0.027777778,0.29382716
Kalleh,Seven Yogurt 2Kg 5%  4Pc,Yogurt,Stirred Yogurt,Shiraz,B2W,October,10,2022,45.03703704,5.62962963,45.12703704
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Karaj,B2B,October,10,2022,505.7407407,101.1481481,582.602854
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Karaj,B2C,October,10,2022,1040.430556,208.0861111,1219.974475
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Karaj,B2W,October,10,2022,2877.342593,575.4685185,3248.766667
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Karaj,B2W,October,10,2022,1048.518519,209.7037037,1186.922963
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tabriz,B2B,October,10,2022,344.4444444,68.88888889,388.9269734
Kalleh,SEVEN YOGURT 5% FAT 125 gr, ,Stirred Yogurt,Tabriz,,October,10,2022,828.7962963,165.7592593,970.5762874
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tabriz,B2W,October,10,2022,665.3703704,133.0740741,749.547037
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Arak,B2C,October,10,2022,378.1111111,75.62222222,352.4879855
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Arak,B2W,October,10,2022,1816.388889,363.2777778,1913.717778
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Isfahan,B2B,October,10,2022,444.0740741,88.81481481,526.9552995
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,October,10,2022,2231.481481,446.2962963,2660.789154
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,October,10,2022,4067.777778,813.5555556,4604.083333
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,October,10,2022,3445.555556,689.1111111,3858.842222
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Shiraz,B2B,October,10,2022,402.4074074,80.48148148,473.9883742
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Shiraz,B2C,October,10,2022,934.4444444,186.8888889,1091.162436
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,October,10,2022,1760.0,352.0,1989.343333
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,October,10,2022,1252.037037,250.4074074,1400.001481
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Ahvaz,B2B,October,10,2022,237.037037,47.40740741,273.5237365
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,October,10,2022,1631.296296,326.2592593,1824.966814
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,October,10,2022,1264.259259,252.8518519,1431.141481
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,October,10,2022,2055.925926,411.1851852,2327.308148
 ,, ,,, ,October,10,2022,,3.296296296,0.0
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2C,October,10,2022,932.037037,186.4074074,1111.632099
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,944.8148148,188.962963,1069.53037
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,2775.185185,555.037037,3147.254074
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,October,10,2022,769.6296296,153.9259259,900.0335534
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Mashhad,B2W,October,10,2022,1445.0,289.0,1635.74
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Hamedan,B2B,October,10,2022,180.7407407,36.14814815,209.1861267
 ,SEVEN YOGURT 5% FAT 125 gr, ,Stirred Yogurt,Hamedan, ,October,10,2022,362.037037,72.40740741,416.421133
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Hamedan,B2W,October,10,2022,1058.888889,211.7777778,1028.173704
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Arak,B2W,October,10,2022,35.48611111,7.097222222,39.46074074
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2B,October,10,2022,1.407407407,0.281481481,1.726419753
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2C,October,10,2022,2.462962963,0.492592593,3.011239506
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2M,October,10,2022,0.402777778,0.080555556,0.515555556
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,0.101851852,0.02037037,0.105985185
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2B,October,10,2022,4.62962963,0.925925926,5.401234568
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2C,October,10,2022,943.8611111,188.7722222,1109.598608
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,221.1111111,44.22222222,250.2977778
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,449.6296296,89.92592593,508.91
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2B,October,10,2022,77.40740741,15.48148148,90.30864198
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2C,October,10,2022,1392.777778,278.5555556,1641.246831
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,3128.888889,625.7777778,3541.902222
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,99.25925926,19.85185185,112.3614815
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,October,10,2022,209.6296296,41.92592593,237.2455556
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Karaj,B2B,October,10,2022,0.355555556,0.074074074,0.528395062
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Karaj,B2C,October,10,2022,654.1037037,136.2716049,966.3692974
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Karaj,B2W,October,10,2022,2690.844444,560.5925926,3812.02963
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Karaj,B2W,October,10,2022,508.9777778,106.037037,721.0518519
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,October,10,2022,409.9555556,85.40740741,604.0224581
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tabriz,B2W,October,10,2022,322.1333333,67.11111111,452.8788889
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Arak,B2C,October,10,2022,671.3777778,139.8703704,979.289258
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Arak,B2W,October,10,2022,1657.088889,345.2268519,2305.957778
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Isfahan,B2B,October,10,2022,0.355555556,0.074074074,0.528395062
 ,SEVEN YOGURT 5% FAT 200 gr, ,Stirred Yogurt,Isfahan, ,October,10,2022,224.3555556,46.74074074,337.4730647
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,October,10,2022,763.9111111,159.1481481,1080.58963
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,October,10,2022,2177.777778,453.7037037,3042.442593
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Shiraz,B2C,October,10,2022,44.8,9.333333333,66.00394037
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,October,10,2022,387.7333333,80.77777778,545.9981481
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,October,10,2022,148.9777778,31.03703704,206.7088889
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Ahvaz,B2B,October,10,2022,21.15555556,4.407407407,30.5781942
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,October,10,2022,888.9777778,185.2037037,1246.075777
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,October,10,2022,580.4444444,120.9259259,822.2962963
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,October,10,2022,989.5111111,206.1481481,1401.807407
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2B,October,10,2022,4.622222222,0.962962963,6.869135802
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2C,October,10,2022,652.6222222,135.962963,974.291358
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,1091.022222,227.2962963,1545.614815
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2W,October,10,2022,936.0,195.0,1327.103704
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,October,10,2022,524.0888889,109.1851852,770.548551
